MessageID,Province,City,Gender,Message,Sentiment
3399940782658193,Běijīng 北京,1000,1,每天这微薄上，各种大蜜，各种高富帅，各种爱马仕，各种兰博法拉，真是不得不感叹，牛逼的人到处都有~我还是踏踏实实的和老婆过小日子，自得其乐的好。人生不过一场梦，功名利禄转头空。@season魏思晨,0.9999999876014004
3399943488484207,Qítā 其他,1000,0,你的关注里有你暗恋的人吗？你想知道你和他未来将会如何吗? @金蚧了008使用了#月老透天机#得知与 某某某之间是琼瑶式的关系。月老果然狠毒。同志们，圣诞一个人过的有木有~告别互撸娃~超剩女~快来使用#月老透天机#吧... http://t.cn/Stfsta,0.1630838491255776
3399969924908110,Yúnnán 云南,1,0,你在同学圈里混得有多好，多有能耐，他们在你面前的样子有多谦卑，真是不好意思委屈你当了一个上班族！你对女人的姿态很高，抱歉，先看看你够资本吗？你要在地州最繁华的地段买房，那么直接在昆明买如何？25岁不结婚就是剩女，我剩不剩女应该不属于你的管辖范围吧？拜托请你先提高一下自身的修养吧~！,0.9999933828038813
3399971697964806,Guǎngdōng 广东,20,1,此人出售，简介:剩女一个，芳龄24有突[哈哈][哈哈][哈哈][哈哈],0.44933396125463143
3400000533186638,Shànghǎi 上海,15,1,在黑木耳的世界，穷丑矮再怎么努力，也比不上高富帅什么都不做[泪][泪][泪][泪][泪][泪][泪],0.9999999953886234
3400004534354149,Qítā 其他,1000,1,车上几个剩男剩女在讨论爱情，那教科书般的仙普话恶心死我了。,0.9356736092672838
3400070521392403,Sìchuān 四川,34,1,我不爱丑女、腐女、宅女及拜金女，那么剩下的有，才女？太“高”；萝莉，太嫩；猛女，太强；剩女，（别人都不要，我何必捡）... ...我想说，最后还能剩什么！,0.05661596199635799
3400076808425351,Guǎngdōng 广东,3,1,爆你眼！让剩男看完吐血的剩女版《没有车没有房》 http://t.cn/htOAx4  （分享自 @优酷网）我想跳楼...！！,0.9652926679150732
3400120483540253,Hǎiwài 海外,5,1,揭秘：未婚女人的7种公心 | 导读：男女的择偶心理是多种多样的，每个人都可以有不同他人的择偶心理。下述不过是几种基本的择偶心理。有道是：以利交者，利尽则散，以色交者，色衰则疏，以心交者，方能永恒。来看看未婚“剩女”择偶的七种私心。未婚女 http://t.cn/SavsvU,0.9999999662105818
3400124495910419,Hǎiwài 海外,3,0,我觉得新创圣可以对没有看过的群众这么宣传:有个高富帅王八蛋搞小三抛弃发妻跑路了还搞出一堆私生子,0.9126755157517291
3400142722082256,Hǎiwài 海外,5,1,来加拿大三年成了剩女：不后悔 好男人遍天下 | 海外华人网 http://t.cn/SaPapH,0.957577387401394
3400191002718994,Běijīng 北京,5,1,感谢@剩女控 @Ministacey @下官骑凤 @乐屎你 @小小富- @浮士德v @心如止水serena 感谢大家的帮助!滴水之恩,0.9999992772014759
3400203107490126,Zhèjiāng 浙江,1,1,戏剧人生-http://t.cn/Sa74wX据我的不完全观察，剩女有文化，通常爱好“文艺”。她们发现身边的男人，论金钱、帅气、才华，没有一个是电视机的对手。遇上了帅哥，他很“花”；遇上钻石王老五，他很“坏”；遇上有才华的，他很“穷”；谢天谢地，总算遇上了“全能冠军”，可他偏偏只喜欢男人。,0.9999999953180607
3400238794723303,Hēilóngjiāng 黑龙江,1000,1,唐诗基本可以总结为：田园 有宅男 边塞多愤青 咏古伤不起 送 别满基情。 而宋词基本可以总结 为：小资喝花酒 老兵坐床头 知青 咏古自助游 皇上宫中愁 剩女宅家 里 萝莉嫁王侯 名媛丈夫死得早 MM在青楼,0.9999994419271693
3400239450560042,Shāndōng 山东,8,1,发表了博文 《“剩女”其实有“圣女”情结》 -  剩女，看到这个词，作为一个中国男人，真不知是想笑还是想苦。中国的待娶男和待嫁女可是相差了一千多万啊！真的会有女人剩下吗？ 　　谈到这个问题首先要说一下 http://t.cn/Sawy0t,0.9989006467865235
3400248778863742,Guǎngdōng 广东,1000,1,【十二星座为何成为剩女】白羊（不服软）、金牛（太现实）、双子（男人缘太旺）、巨蟹（过于自我保护）、狮子（女权主义）、处女（择偶标准过高）、天秤（没有最好只有更好）、天蝎（占有欲强）、射手（太贪玩）、魔羯（事业心太强）、水瓶（思维转换太快）、双鱼（太过依赖人）,0.014770513138446684
3400248747897442,Hǎiwài 海外,15,0,speech大会我将发表关于「剩女」的话题，老师告诉了我一句谚语：残り物に福あり。（抽签莫抢先，该得仍可得）感觉好有道理！[思考],0.999029919867287
3400260636447526,Hǎiwài 海外,1,0,这几天为了学习谈恋爱，看了一堆的关于剩女的电视剧，发现一要想碰到理想对象，先要被人抢包或者被车撞，这时你的欢喜冤家就会出现了（现实中没有最倒霉，只有更倒霉，估计碰到的只能是那些退休的老头老太太，要么就是警察叔叔， 总之就是问题还得自己承担，唉，残酷的现实呀~~）,0.9765980162092739
3400268444329051,Shànghǎi 上海,1,0,一位剩女问她的闺密：“你告诉我，为什么我总是得不到男性的好感？”闺密说：“你不要总是一副高高在上的样子，要学会赞美男性。”剩女若有所思，坐的士回家时，她想不妨试验一下，于是，她对相貌平平的男司机说：“司机，你好帅啊！”司机停下车，回过头说：“小姐，你是不是忘带钱了,0.9997390532061955
3400268970529508,Běijīng 北京,1000,0,【圣女甄德相亲记】[花心]一个30岁单身女博士的苦逼相亲记凤凰美女编辑倾情演绎，大龄剩女相亲遭遇各路极品。   http://t.cn/SXH80Y ,0.9999979484474957
3400320958861552,Yúnnán 云南,5,1,外国高富帅惹不起，朋友在他的车子上插了一把小小小小斧头，结果他造了一个30米高德大大大大斧头，直接砸了他朋友的车，并且视频聊天八摄像头全程直播http://t.cn/SXDzYj,0.007618218764725571
3400364684748568,Qítā 其他,1000,0,老爸老妈去散步了，老哥大嫂散步去了，留下草根剩女一个人在家看家[泪]，做些什么好呢？？？？,0.9995307785616293
3400427766760434,Zhèjiāng 浙江,1000,1,暮光之城、吸血鬼日记告诉我们：只要你够高富帅，那些女孩子根本不在乎你是不是人。。。,0.9994950943245382
3400438344951664,Qítā 其他,1000,0,矮穷撸何时才能逆袭~ 待到真正高富帅时。木耳怕已黑。。,0.5753051360948404
3400448178448029,Shànghǎi 上海,15,0,今天正始正式成为\小龄剩女＂的对伍,0.8637014077394081
3400454958761946,Guǎngdōng 广东,1,1,我参与了@summer飘飘然 发起的投票【您认为当今社会剩男剩女增多的主要原因是哪个】，我投给了\男女比例失调\这1个选项。你也快来表态吧：http://t.cn/SXzLet ,0.99634756536882
3400467801034975,Shāndōng 山东,1000,1,绝妙对联之上联：剩男——空有一身牛劲无地可耕；下联：剩女——枉闲二亩良田等人来犁。横批：浪费可耻。（趣评：男人是牛，女人是地，牛越耕越瘦，地越耕越肥，没有耕坏的地，只有累死的牛。）,0.9999620569876697
3400469194251271,Guǎngdōng 广东,5,1,看到高富帅就膝盖中箭[dx数落],0.9930574851851532
3400485304286673,Hǎiwài 海外,11,0,明天又要去看学校~幸苦这两天吧 选完了就可以开始真正的放松了~~东西都买完了除了骚包(弟我对不起你...)的衣服 穷死了TUT 回去可以找个高富帅咩!!我不是搞腐衰哦~~搞基腐女衰人= =,0.919892907986706
3400490575415418,Hǎiwài 海外,1000,0,一群尴尬年龄的女人谈论到剩女的问题，一个个都争着抢着说自己是老剩女，剩斗士，但是撒起娇来一个个真让人寒毛直竖，那眼神简直要把人融化掉，我自叹不如，...[晕][晕][晕],0.3117376294650108
3400512592332359,Héběi 河北,1000,1,绝妙对联之上联：剩男——空有一身牛劲无地可耕；下联：剩女——枉闲二亩良田等人来犁。横批：浪费可耻。（趣评：男人是牛，女人是地，牛越耕越瘦，地越耕越肥，没有耕坏的地，只有累死的牛。）,0.9999620569876697
3400513351956711,Guǎngdōng 广东,8,1,【12星座为何成剩女】白羊—不服软；金牛—太现实；双子—男人缘太旺；巨蟹—过于自我保护；狮子—女权主义；处女—择偶标准过高；天秤—没有最好只有更好；天蝎—占有欲强；射手—太贪玩；魔羯—事业心太强；水瓶—思维转换太快；双鱼—太过依赖人。要不要来点桃花？,0.9999999999998992
3400516899987803,Hǎiwài 海外,2,1,突然想起来老妈今天打电话的时候和我说...虽然你不是高富帅...但是你只要自信努力..一定会成功..[泪]...ps:老妈太潮了，居然连高富帅这个词都知道...,0.9803804595817491
3400522910497963,Qítā 其他,1000,0,【绝妙对联】上联：剩男——空有一身牛劲无地可耕；下联：剩女——枉闲二亩良田等人来犁。横批：浪费可耻。（趣评：男人是牛，女人是地，牛越耕越瘦，地越耕越肥，没有耕坏的地，只有累死的牛。）。。。[心]【更多精彩分享请@养心养生斋】,0.99999798174714
3400525229976259,Tiānjīn 天津,13,1,脑残沙滩宝贝，没车没房黄金剩女版后又一神作 http://t.cn/a8Ga99  （分享自 @优酷网）,0.9916860912520892
3400545210994901,Zhèjiāng 浙江,1000,1,暮光之城、吸血鬼日记告诉我们：只要你够高富帅，那些女孩子根本不在乎你是不是人。。。,0.9994950943245382
3400553334188133,Shāndōng 山东,2,1,唐诗基本可以总结为：田园有宅男 边塞多愤青 咏古伤不起 送别满基情。 而宋词基本可以总结为：小资喝花酒 老兵坐床头 知青咏古自助游 皇上宫中愁 剩女宅家里 萝莉嫁王侯 名媛丈夫死得早 MM在青楼。,0.9999986382076762
3400572080526007,Běijīng 北京,5,0,@陳朋在东京 陈总你就是传说中的高富帅么[花心][花心][爱你][爱你],0.9999832431612753
3400581039490462,Běijīng 北京,8,1,你心中的女神和高富帅相拥刚在旅馆的床上慵懒的起来，你却聚精会神盯着屏幕怒吼：“快，中路一波！”,0.9928334385174996
3400584319670963,Zhèjiāng 浙江,2,0,发表了博文 《恋爱到婚姻男人奴隶变将军》 - 男人当恋爱的奴隶当一年半载，女人当婚姻的奴隶呢，常常是一生一世。 呵呵，最近当了一回媒人。一个是三十多岁的钻石王老五，一个是二十八九岁的剩女，门当户对，钱 http://t.cn/SaKPrs,0.9999996005756363
3400605505010973,Guǎngxī 广西,1000,1,有一个三十多岁的剩女，样貌工作收入都不错。有一天，有人问她∶“你条件这么好，怎么还没结婚啊？”剩女回答∶“我小时候是田径队的，有一次受伤，脚底留了一个疤。”那人就问∶“脚底有一个疤，跟你有没有结婚有什么关系呢？”剩女回答∶“对啊！那我结不结婚跟你有什么关系？”,0.9995234010755859
3400610004746876,Guǎngdōng 广东,13,0,我用我的九阴白骨戳吓你那狗眼 不是你的别特么碰 你以为你男友人品有好到让老子去追的份?! 抱歉我跑的很慢 你男友又不叫高富帅 配上丑肥矮就是绝配 我的眼光不稀罕[挖鼻屎],0.22209053444655358
3400617097821650,Guǎngdōng 广东,1,1,#你被迫曲线回家了吗#看见他那个虽说不是很帅的样子，就想起最近穷追猛打的高富帅公子哥，心里不是没有离开的年头。但转念想想，一个肯为自己一天到晚打电话、挤网站甚至排队买票的男生，始终不是帅气的外表和一掷千金的公子哥所能比。忐忑好久，终于告诉他：今年买去他加的票，两张。【@北雀南飞】,0.9833069697785588
3400629080676424,Liáoníng 辽宁,1,0,(转)“矮矬穷”羡慕“高富帅”直接原因是因为女人！凭什么你能逍遥，而我只能在这儿撸管？[哈哈],0.9807338009519859
3400633132229232,Shànghǎi 上海,10,0,愿意成人之美的几个星座冠军（双子座）、亚军（魔羯座）、季军（射手座）、第四名（水瓶座）、第五名（天秤座）。单身也快乐的剩女星座冠军（射手座）、亚军（水瓶座）、季军（白羊座）,0.9769961765061883
3400641102083536,Jiāngsū 江苏,4,1,有一个三十多岁的剩女，样貌工作收入都不错。有一天，有人问她∶“你条件这么好，怎么还没结婚啊？”剩女回答∶“我小时候是田径队的，有一次受伤，脚底留了一个疤。”那人就问∶“脚底有一个疤，跟你有没有结婚有什么关系呢？”剩女回答∶“对啊！那我结不结婚跟你有什么关系？”,0.9995234010755859
3400641611308856,Jiāngxī 江西,11,0,娘娘的，这才21岁，怎么把人整的跟个剩女似的，，就不喜欢这些人，什么素质！！！[弱][鄙视][挖鼻屎],0.00242555775930553
3400644746767553,Sìchuān 四川,1,0,@眼袋泡泡肉君 内伤 很严重......@Teeny柔枫微蓝 也AT一哈你嘛 我们的剩女之友,0.9995667248280835
3400646659598875,Ānhuī 安徽,16,0,我想参加《非诚勿扰》，此刻我发现我符合未来剩女的特征,0.9999185947964357
3400647737434428,Shǎnxī 陕西,5,0,【转自@wu999tao】唐诗基本可以总结为：田园有宅男 边塞多愤青 咏古伤不起 送别满基情 而宋词基本可以总结为：小资喝花酒 老兵坐床头 知青咏古自助游 皇上宫中愁 剩女宅家里 萝莉嫁王侯 名媛丈夫死得早 MM在青楼-#冷笑话##笑死我了#,0.9999513758528282
3400658562166165,Jiāngsū 江苏,2,0,看过《芳心终结者》：男猪脚不是很喜欢，都是胡渣渣~但说明了个问题，在喜欢的人的面前你可以真实得做你自己。所以最后不是高富帅赢了~哈哈~是真爱赢了~ ★★★ http://t.cn/GZVqB,0.9999236014821319
3400667700132139,Guǎngdōng 广东,1000,1,好多剩女啊。。。#2人2事#,0.24172436282299892
3400670799489889,Jiāngsū 江苏,1,1,前有高富帅，后有穷搓矮，而我只是五成熟～,0.8471512253995702
3400677194132504,Shànghǎi 上海,1000,0,晚上的话日韩都很安全的哈 女孩子出门不用担心的 东京晚上还有点害怕除了新宿那里热闹其他关店都很早 深夜食堂都没有的 难道都回家看A片了嘛 首尔的话根本不用担心 北方人可喜欢热闹了 大半夜马路上都是人 末班地铁还有很多女孩子穿着皮草黑丝跑出去玩 所以我觉得首尔没有剩女宅男 人人都在谈恋爱 T T,0.9999901945811321
3400686635239663,Jiāngxī 江西,1,1,#汇聚力量 争锋2012#[威武]江西陈康大队长，高富帅，求一美女回家过年！,0.9880458219291929
3400695312868405,Guǎngdōng 广东,1,0,没跟男人睡过觉啊？这事咱们没花钱，是赚了！”一直以清纯形象示人的李冰冰，在近日曝光的《我愿意》激情片段中大演角色颠覆，变身情欲熟女，与孙红雷搞上一夜情！一女不侍二夫，面对前男友和魅力中年男子，这个饥渴的大龄剩女该如何抉择？ http://t.cn/SajwVL,0.9999583984872561
3400696059279436,Qítā 其他,1000,1,没跟男人睡过觉啊？这事咱们没花钱，是赚了！”一直以清纯形象示人的李冰冰，在近日曝光的《我愿意》激情片段中大演角色颠覆，变身情欲熟女，与孙红雷搞上一夜情！一女不侍二夫，面对前男友和魅力中年男子，这个饥渴的大龄剩女该如何抉择？ http://t.cn/SajwVL,0.9999583984872561
3400716619015628,Guǎngdōng 广东,1,0,新交的男朋友 高富帅 要握紧哦[爱你][爱你][爱你],0.9960026112110733
3400786174632455,Shànghǎi 上海,1000,0,看了《那些年》。泪点超低的我这次终于全场HOLD住，不容易啊！剧情小闷，亮点就是男主角强吻新郎那段。。。谁没段青涩回忆啊，只是我的和这情节没共鸣。唯一一点相似感触：暗恋很美，但暗恋太久就伤心伤身，徒留刻骨遗憾了。所以现在一直奉劝身边剩女：暧昧可耻！都给我直接点！！,0.9999999472490192
3400790335552309,Běijīng 北京,8,0,【12岁女童医院死亡 家属讨说法被80名保安围殴】12岁女童邹佩秀在湖南湘雅医院就诊后死亡，9日上午，死者家属质疑值班医生玩忽职守与院方发生争执，随后院方出动80余名保安对家属进行围殴，致使家属多人受伤。 http://t.cn/SamFjU【关注社会民生 关注@剩女V5】,0.9989374557194833
3400790606257943,Hénán 河南,1000,0,恋爱是什么，就是寝室里的小红前三个月每晚的电话亲昵，现在每晚的电话哭泣。世界上哪有那么多高富帅！哪有那么多高富帅都看上你！哪有那么多高富帅只看上你！哪有那么多高富帅爱上你。自己动手，丰衣足食。[耶][酷],0.9999999993609316
3400793502166185,Guǎngdōng 广东,4,0,完全搞不懂为什么我的朋友个个双十年华个个都已经在担心找不到好老公、和男朋友没将来、变剩女,0.839500242623254
3400837709837801,Jiāngsū 江苏,1,0,卧槽！夜店拜金女大骂穷屌丝“你没钱凭什么活着，我就喜欢高富帅给我买名牌！”。。。3分黑木耳。不能再多了 。傻逼死心眼屌丝，这样的贱货还要！http://t.cn/Sag74O,0.6975649498716188
3400841323491395,Sìchuān 四川,1,1,嫁谁？嫁了帅的没安全感，嫁了丑的担心遗传下一代，嫁了穷的怕生活艰辛，嫁了富的怕对方包二奶，嫁了没本事的生活无乐趣，嫁了有本事的怕自己管不住...这年头，剩女多啦！[哈哈],0.9937412917237837
3400845033054956,Běijīng 北京,5,1,愿意成人之美的几个星座冠军（双子座）、亚军（魔羯座）、季军（射手座）、第四名（水瓶座）、第五名（天秤座）。单身也快乐的剩女星座冠军（射手座）、亚军（水瓶座）、季军（白羊座）,0.9769961765061883
3400855561146271,Shànghǎi 上海,9,1,[1/2]@青年老黄历　请用科学回答我：真的有平行时空吗？我真心觉得在另一个平行时空里，我高富帅有才华有技巧会弹琴能扣篮双眼皮JB大，各种妹子各种基友都深爱着我的灵魂贪恋着我的肉体，我单纯博爱又狡猾机敏地在他们之间游刃有余得满足着他们，使他们的人生都有了意义。老黄，我觉得那才是真正的我,0.9999999951871656
3400875232027179,Hǎiwài 海外,5,0,我給自己貼了 [TAG]剩女宅女[TAG]、[TAG]投資[TAG]、[TAG]日語[TAG]、[TAG]睡覺[TAG]、[TAG]懷舊[TAG]、[TAG]上网[TAG]、[TAG]美食[TAG]、[TAG]音樂[TAG]、[TAG]寫作[TAG]、[TAG]翻譯[TAG] 標籤。,0.00045510620803101975
3400892586857167,Shāndōng 山东,1,1,慢慢开始理解@罗玉凤 了，一个女人，也不容易。虽然智商确定无疑是有问题的，但是也希望大家嘴下留情，不然真要当一辈子剩女了。,0.9967027896524786
3400925920197732,Fújiàn 福建,1000,1, @听雁往雁来x @Mandy洪亮Jane @Hiphoppolice @拣男剩女 @韓曉玉,0.9986345747216289
3400970849717936,Hǎinán 海南,1,1,来之不易啊，有木有，有木有！//@HI認真對待 的夜店大话骰的财富为8820，超过@重口味剩女的救赎 @葑鈊Q鎖愛 排名升至第4。http://t.cn/SX7dBq,0.9539614852311081
3400981591461649,Shāndōng 山东,2,1,《抽出涯的VOID!《罪恶王冠》新预告话题十足》  （可选原画清晰度） http://t.cn/SShk3w  （分享自 @土豆网动漫） 二次元高富帅~,0.9996174302409995
3400985164566279,Jílín 吉林,1000,0,（对剩男剩女）我的规劝是两句话：一，如果你很想结婚，那就不一定非要等到爱情不可，跟一个仅仅是肉体的朋友或者仅仅是精神上的朋友结婚也无不可；二，如果你并不是很想结婚，而且一定要等待爱情，那你内心要足够强大，要做好终身独身的准备，因为爱情发生的几率并不太高。——李银河,0.9999996863517973
3400985737394274,Sìchuān 四川,1000,0,话说我真成剩女了。 http://t.cn/SS7ilg,0.5689177197749755
3400988038232793,Guǎngdōng 广东,3,1,告剩男剩女：一，如果你很想结婚，那就不一定非要等到爱情不可，跟一个仅仅是肉体的朋友或者仅仅是精神上的朋友结婚也无不可；二，如果你并不是很想结婚，而且一定要等待爱情，那你内心要足够强大，要做好终身独身的准备，因为爱情发生的几率并不太高。 ——李银河《朋友与爱情》,0.9999999226844378
3400998693490355,Qítā 其他,1000,1,大龄剩女,0.5957721331064769
3401031447483170,Guìzhōu 贵州,1,0,向@星座靠谱儿 提问：今年继续剩女还是？？,0.2203374788423389
3401032550601282,Guǎngdōng 广东,1,1,高富帅与矮穷挫故事2 回来寝室，立马打开我的台式电脑，想着心爱的女神一定要在线啊。 不过，大快人心的是果然是灰蒙蒙的头像，我知道女神肯定是对我在线隐身了。不过我这样的吊丝也是有自知者明的，心里想着，能给你送这么高贵的巧克力的人在学校也不可能超过三个。你就乖乖投降吧。,0.998077546515712
3401034787484776,Chóngqìng 重庆,1000,1,台湾90后女程序员火辣热舞求职——“我不是苦逼的IT剩女，偶尔用ps恶搞马英九，Java程序设计更是小Case，偶然开发一些别致有趣的小软件，每一个小Bug都很难逃过我的掌控，我的理想是一名软件工程师。”这样的妹纸，想招吗？[花心]http://t.cn/SS2nsQ,0.6201866941859348
3401035507244623,Liáoníng 辽宁,2,0,谁搞对象，谁的病历质量就下降！就没听过这么给力的点评过，NND，你就巴不得我们一个个都是剩男剩女呗,0.5147911781094892
3401043808006357,Guǎngdōng 广东,20,1,加阵D初中生系未蛋白质过剩呢？14岁就已经同23岁冇分别，而且发育相当好，好到不用硅胶填充，秒杀大龄剩女…[酷],0.8941617446114611
3401082871414828,Guǎngdōng 广东,3,0,【十二星座为何成为剩女】白羊（不服软）、金牛（太现实）、双子（男人缘太旺）、巨蟹（过于自我保护）、狮子（女权主义）、处女（择偶标准过高）、天秤（没有最好只有更好）、天蝎（占有欲强）、射手（太贪玩）、魔羯（事业心太强）、水瓶（思维转换太快）、双鱼（太过依赖人）,0.014770513138446684
3401122511440395,Hénán 河南,1000,0,恋爱这事儿也急不得！看着人家一对一对的也很是羡慕，羡慕归羡慕，但是到真正恋爱的时候，麻烦事儿一大堆，趁现在还没有在这方面栽跟头，我一定要慎重再慎重，慢慢向大龄剩女迈进啦！,0.999547188838697
3401122488974095,Qítā 其他,1000,0,于是我发现卑微到一种境界的自己看着从前你们慢慢变得遥远呐   有的手握六七百分准备闯江湖有的十指紧扣毕业定终生有的潇洒在酒吧钓高富帅有的找到了金库拿血汗钱有的跟猪朋狗友闹洞房有的混出国外鬼妹不愁有的赢了速度却败给女人有的被失恋从此扮野玩失踪而越来越没用堕落我却在这里受苦惨遭遗忘,0.9999999998766935
3401133572138891,Guìzhōu 贵州,1,0,@Soul-Luo不是高富帅 你憨不憨嘛、老几十岁勒还玩失踪、,0.7603601023218425
3401143831489415,Guǎngdōng 广东,1,0,2012年正月初八要在福建老家摆酒，这段时间爸妈每天都打电话给我，说今天又准备了什么，征求我的意见什么的，真是辛苦爸妈了[心]。老爸说郑家的老剩女要出嫁了，得隆重一些！[嘻嘻][嘻嘻]，我是老剩女么@sysUno [哈哈],0.9999980879148712
3401149212663371,Běijīng 北京,14,0,@芊雨叶 中央4台快乐英语在讲凤凰。有讲到画画的T恤，还有夜晚的沱江。。。呃，我忘了我要说神马了。。对了，记得在凤凰的时候我写给你的明信片么 我说要你快点摆脱大龄剩女的称号，说那个时候我就不叫你大婶了。。呃，貌似是这么写的吧。。SO 现在成真了啊，恭喜你。,0.9990381147766384
3401156347004026,Guǎngdōng 广东,3,1,虽然我很感动，但也很纠结。这种事情，本来应该是高富帅和高富美们干的，怎么就落到了同样弱势的人的肩头上了呢？《民工子弟学校晚上卖玉米补贴家用的女老师》 http://t.cn/z0dSs5p,0.9196083973214835
3401159483022409,Guǎngdōng 广东,3,0,林先生竟然长这么大都没吃过kinder，今晚买个给他见识下！如果可以一次过满足三个愿望，他的愿望是变成高富帅！@吖棉_ [哈哈],0.9893280924896829
3401186785233248,Sìchuān 四川,8,0,一剩女在网上买的戒指，买了就后悔了！朋友说：你不但剩，而且是齐天大剩！,0.05074362433441448
3401187365907845,Qítā 其他,1000,0,摘抄杂志一段话“在当今中国的残酷世界里，A男娶B女，B男娶C女，C男娶D女，A女一不留神就成了剩女，只能做A男的情人，或者B男的红颜知己，或者C男的人生导师，或者D男的女神。”@annabelyang @益西卓玛-辛迪 @与非5467 @月光一族888,0.9999999800058472
3401215732609753,Ānhuī 安徽,1,0,我了个去。我要是大雁我直接把那老太太撵滚蛋。彭坦的妈真会装。剩女真是头疼…难道就一定要嫁人？逮到一个还得磕头下跪[挖鼻屎],0.01041494472933191
3401225209266317,Shāndōng 山东,1000,1,即使沦为剩女，也张扬我的生日！,0.9328903224513513
3401227800991150,Hǎiwài 海外,2,0,对@高丰蕾Valerie 说：白痴大妹·····生日快乐[蛋糕]······祝你拥有个高富帅！！！[太开心],0.9999943844777227
3401238698040879,Hǎiwài 海外,45,0,法国有个圣女  叫贞德。中国有好多剩女  是真的。,0.9852928068024063
3401250760602141,Hǎiwài 海外,2,0,同是加班人，有幸福的女人们家里有老公做饭等着吃，我就只有自己煮泡面吃的份[泪]难怪妈妈要怨声载道了，大龄剩女连朵桃花个约会都木有，不要提醒我快到情人节了，不要告诉我情人节之后我又要老一岁了[浮云][浮云][浮云],0.9993394633867766
3401257748229715,Zhèjiāng 浙江,11,1,【十二星座为何成为剩女】白羊（不服软）、金牛（太现实）、双子（男人缘太旺）、巨蟹（过于自我保护）、狮子（女权主义）、处女（择偶标准过高）、天秤（没有最好只有更好）、天蝎（占有欲强）、射手（太贪玩）、魔羯（事业心太强）、水瓶（思维转换太快）、双鱼（太过依赖人）,0.014770513138446684
3401261623772033,Guǎngdōng 广东,1,1,【甜蜜蜜 范玮琪娃娃妆婚纱照】近日范玮琪和陈建州公开了婚纱照，而范范的新娘妆也不是传统意义的浓妆艳抹，取而代之的是芭比娃娃妆，轻透自然。还单着的剩女们不妨也学习下芭比娃娃妆的技巧吧！,0.9999999533323809
3401282004392655,Guǎngdōng 广东,8,0,女人@-帆- 听说你今天生日哇·？如果是那就生日快乐哈[蛋糕][蛋糕][話筒][好得意]希望你越来越美丽动人，然后早点把自己嫁出去人，别霸占我剩女的位置，然后呢....没了··,0.9999488506838535
